"","Borough","XCoord","YCoord"
"133613","SI",947615,161533
"133614","SI",963639,161864
"133615","SI",954437,143867
"133616","SI",942609,142935
"133617","SI",948347,164958
"133618","SI",929308,135731
"133619","SI",947601,161857
"133620","SI",927841,126735
"133621","SI",949543,145385
"133622","SI",952573,142764
"133623","SI",932275,140459
"133624","SI",961911,171075
"133625","SI",929423,141794
"133626","SI",950786,163365
"133627","SI",949485,167115
"133628","SI",955657,168422
"133629","SI",919708,125868
"133630","SI",923651,132784
"133631","SI",929881,139266
"133632","SI",937743,140878
"133633","SI",954967,166677
"133634","SI",966287,161174
"133635","SI",948804,168158
"133636","SI",931031,155525
"133637","SI",956163,164720
"133638","SI",932925,144737
"133639","SI",924377,136020
"133640","SI",945639,157587
"133641","SI",965478,163952
"133642","SI",923838,136044
"133643","SI",943098,169190
"133644","SI",949381,167495
"133645","SI",957872,155865
"133646","SI",942545,162100
"133647","SI",944087,159884
"133648","SI",928931,139360
"133649","SI",932259,131413
"133650","SI",959217,151029
"133651","SI",929629,153463
"133652","SI",958004,156246
"133653","SI",948003,159887
"133654","SI",935429,144276
"133655","SI",929649,141816
"133656","SI",932178,144389
"133657","SI",959834,171048
"133658","SI",956910,150055
"133659","SI",941430,144985
"133660","SI",940335,164213
"133661","SI",964067,165309
"133662","SI",961878,172143
"133663","SI",930901,135118
"133664","SI",961319,170156
"133665","SI",966424,156439
"133666","SI",929457,131994
"133667","SI",913379,123845
"133668","SI",955528,162643
"133669","SI",916235,127049
"133670","SI",928473,141845
"133671","SI",954630,165636
"133672","SI",944774,163467
"133673","SI",914938,125423
"133674","SI",935233,138098
"133675","SI",929387,135471
"133676","SI",954891,143704
"133677","SI",948417,162694
"133678","SI",964762,163791
"133679","SI",924026,140958
"133680","SI",940377,139071
"133681","SI",952655,171116
"133682","SI",957985,151505
"133683","SI",937191,140177
"133684","SI",945364,142247
"133685","SI",941321,169047
"133686","SI",946479,140669
"133687","SI",940518,169282
"133688","SI",960031,157129
"133689","SI",937933,142070
"133690","SI",959716,164934
"133691","SI",943431,144597
"133692","SI",950600,169439
"133693","SI",960697,155355
"133694","SI",965862,155465
"133695","SI",955380,167911
"133696","SI",942056,145816
"133697","SI",963084,162544
"133698","SI",961943,156708
"133699","SI",956389,164960
"133700","SI",940494,142069
"133701","SI",933173,134414
"133702","SI",957535,158772
"133703","SI",944995,136873
"133704","SI",928254,141403
"133705","SI",963443,164522
"133706","SI",944631,137634
"133707","SI",932674,141754
"133708","SI",940040,142601
"133709","SI",956969,144815
"133710","SI",942633,137416
"133711","SI",958166,149714
"133712","SI",939432,143220
"133713","SI",951265,160121
"133714","SI",930169,132908
"133715","SI",954051,149335
"133716","SI",954247,168035
"133717","SI",963364,159554
"133718","SI",963066,161375
"133719","SI",931074,132116
"133720","SI",934630,142268
"133721","SI",958052,150511
"133722","SI",943260,153529
"133723","SI",942050,141640
"133724","SI",953943,172294
"133725","SI",962140,172716
"133726","SI",953125,170953
"133727","SI",966045,155573
"133728","SI",954343,171218
"133729","SI",946317,163387
"133730","SI",923287,136273
"133731","SI",927092,130089
"133732","SI",943781,160976
"133733","SI",929128,138723
"133734","SI",943050,164317
"133735","SI",955263,154145
"133736","SI",944648,167282
"133737","SI",957450,157147
"133738","SI",948496,147959
"133739","SI",946498,141194
"133740","SI",953460,171560
"133741","SI",941162,143771
"133742","SI",950346,164596
"133743","SI",929827,133556
"133744","SI",956095,159601
"133745","SI",932282,143929
"133746","SI",948381,170467
"133747","SI",934581,141934
"133748","SI",958431,151006
"133749","SI",962866,162853
"133750","SI",966223,155501
"133751","SI",952852,148908
"133752","SI",916253,122010
"133753","SI",945233,147153
"133754","SI",962633,170246
"133755","SI",946182,141383
"133756","SI",933332,140813
"133757","SI",964831,156095
"133758","SI",949495,168921
"133759","SI",943740,169999
"133760","SI",928510,134902
"133761","SI",927078,136036
"133762","SI",943946,160948
"133763","SI",966827,160758
"133764","SI",938621,140155
"133765","SI",937829,156083
"133766","SI",943880,165703
"133767","SI",952605,140276
"133768","SI",950574,142828
"133769","SI",939037,154789
"133770","SI",934993,137467
"133771","SI",946876,157696
"133772","SI",949914,144903
"133773","SI",946919,163802
"133774","SI",937820,138117
"133775","SI",946171,157880
"133776","SI",962427,166858
"133777","SI",960955,161754
"133778","SI",955615,166227
"133779","SI",916614,127022
"133780","SI",942274,152061
"133781","SI",966447,156074
"133782","SI",923784,138797
"133783","SI",959530,155161
"133784","SI",949378,169296
"133785","SI",958698,147462
"133786","SI",949922,166003
"133787","SI",925007,129046
"133788","SI",949257,142261
"133789","SI",957756,151660
"133790","SI",932577,140308
"133791","SI",966106,156886
"133792","SI",952960,162414
"133793","SI",957965,148954
"133794","SI",944767,147395
"133795","SI",952150,149567
"133796","SI",946821,158716
"133797","SI",940622,163971
"133798","SI",937779,164698
"133799","SI",941334,154518
"133800","SI",963314,164912
"133801","SI",944365,161258
"133802","SI",946699,157077
"133803","SI",946060,164021
"133804","SI",942988,135321
"133805","SI",947945,167125
"133806","SI",948209,147644
"133807","SI",967072,160204
"133808","SI",949215,159909
"133809","SI",962228,163741
"133810","SI",944703,164514
"133811","SI",953801,171573
"133812","SI",945062,137055
"133813","SI",954944,162363
"133814","SI",955450,144672
"133815","SI",938942,134427
"133816","SI",926588,134705
"133817","SI",946316,146691
"133818","SI",938824,132325
"133819","SI",926567,135467
"133820","SI",915313,122087
"133821","SI",943279,153123
"133822","SI",941241,143230
"133823","SI",932858,129079
"133824","SI",941813,136920
"133825","SI",948381,163737
"133826","SI",950006,141962
"133827","SI",932370,134947
"133828","SI",937823,142714
"133829","SI",948838,168656
"133830","SI",938729,140462
"133831","SI",948053,142669
"133832","SI",954127,145282
"133833","SI",953925,162171
"133834","SI",936178,144011
"133835","SI",941323,153300
"133836","SI",945569,163740
"133837","SI",948743,144051
"133838","SI",960929,169556
"133839","SI",951498,145317
"133840","SI",954077,145999
"133841","SI",918920,135176
"133842","SI",947315,157426
"133843","SI",954076,167447
"133844","SI",938724,164096
"133845","SI",949637,160732
"133846","SI",938833,166227
"133847","SI",944136,162471
"133848","SI",945754,139326
"133849","SI",960223,167985
"133850","SI",925471,140838
"133851","SI",961177,157314
"133852","SI",966563,162456
"133853","SI",949972,146046
"133854","SI",929610,141022
"133855","SI",938484,156216
"133856","SI",928355,141780
"133857","SI",917744,121984
"133858","SI",945596,160409
"133859","SI",965829,161953
"133860","SI",962200,154607
"133861","SI",959918,156745
"133862","SI",959355,158559
"133863","SI",948005,147199
"133864","SI",938365,171362
"133865","SI",955147,144834
"133866","SI",960542,170288
"133867","SI",937737,165201
"133868","SI",959331,153639
"133869","SI",946813,158798
"133870","SI",942728,134616
"133871","SI",935507,141062
"133872","SI",933039,155841
"133873","SI",927876,131539
"133874","SI",945261,138498
"133875","SI",957374,158792
"133876","SI",944887,142972
"133877","SI",950305,168223
"133878","SI",953915,144955
"133879","SI",943932,136779
"133880","SI",966375,156527
"133881","SI",935568,133415
"133882","SI",940551,134213
"133883","SI",943601,142922
"133884","SI",964948,164346
"133885","SI",962302,157973
"133886","SI",946263,165990
"133887","SI",945516,141597
"133888","SI",927918,126888
"133889","SI",947401,163410
"133890","SI",936299,135934
"133891","SI",936832,140219
"133892","SI",935981,138966
"133893","SI",944076,161931
"133894","SI",955646,165000
"133895","SI",954493,145055
"133896","SI",948044,171896
"133897","SI",958422,163526
"133898","SI",932440,131290
"133899","SI",959357,169520
"133900","SI",952342,143090
"133901","SI",949468,165904
"133902","SI",935810,139775
"133903","SI",946983,168919
"133904","SI",941318,138383
"133905","SI",960338,159575
"133906","SI",942738,153438
"133907","SI",937546,132666
"133908","SI",939606,142725
"133909","SI",953014,142758
"133910","SI",943877,139830
"133911","SI",948812,165372
"133912","SI",958483,150222
"133913","SI",942447,166677
"133914","SI",964131,156000
"133915","SI",917776,134803
"133916","SI",944499,160978
"133917","SI",940247,135261
"133918","SI",939706,153167
"133919","SI",944031,137963
"133920","SI",951985,172765
"133921","SI",938265,167732
"133922","SI",938644,171509
"133923","SI",950448,163333
"133924","SI",941411,142963
"133925","SI",932212,131708
"133926","SI",955199,169534
"133927","SI",947434,161981
"133928","SI",939775,159832
"133929","SI",958274,147280
"133930","SI",945477,141749
"133931","SI",955519,148381
"133932","SI",960143,170228
"133933","SI",953544,149250
"133934","SI",923551,131085
"133935","SI",950245,148739
"133936","SI",952641,160786
"133937","SI",956935,148570
"133938","SI",940413,166548
"133939","SI",954543,172663
"133940","SI",945021,167278
"133941","SI",955357,148809
"133942","SI",935782,135619
"133943","SI",938149,166467
"133944","SI",948543,167096
"133945","SI",945235,144115
"133946","SI",939525,170451
"133947","SI",939548,153943
"133948","SI",940682,150855
"133949","SI",960788,172987
"133950","SI",954911,162943
"133951","SI",943868,163938
"133952","SI",939514,136638
"133953","SI",929974,135027
"133954","SI",962279,163688
"133955","SI",947836,157418
"133956","SI",931270,139262
"133957","SI",948504,146081
"133958","SI",953681,168478
"133959","SI",941747,169492
"133960","SI",930074,141283
"133961","SI",933911,141757
"133962","SI",949443,164079
"133963","SI",941628,155265
"133964","SI",944869,167884
"133965","SI",960619,162931
"133966","SI",955898,148217
"133967","SI",955635,170985
"133968","SI",957707,147134
"133969","SI",956465,154361
"133970","SI",920579,130377
"133971","SI",933024,143635
"133972","SI",930126,136309
"133973","SI",951697,145025
"133974","SI",940934,153940
"133975","SI",960511,172425
"133976","SI",932262,138818
"133977","SI",937037,140655
"133978","SI",956155,151311
"133979","SI",965616,162567
"133980","SI",917878,123400
"133981","SI",947897,162291
"133982","SI",964079,154500
"133983","SI",927252,130653
"133984","SI",951936,170411
"133985","SI",939625,142553
"133986","SI",929882,126347
"133987","SI",954949,144188
"133988","SI",955679,148173
"133989","SI",958717,148279
"133990","SI",945638,144668
"133991","SI",939778,159523
"133992","SI",954255,145472
"133993","SI",940889,143317
"133994","SI",935664,140696
"133995","SI",947432,168987
"133996","SI",943119,134875
"133997","SI",959355,156827
"133998","SI",948033,142686
"133999","SI",948095,157641
"134000","SI",946942,164478
"134001","SI",959497,163802
"134002","SI",959422,155550
"134003","SI",938585,133510
"134004","SI",966902,157734
"134005","SI",946960,157595
"134006","SI",935166,139449
"134007","SI",940027,143461
"134008","SI",955648,152689
"134009","SI",934142,139269
"134010","SI",922637,133389
"134011","SI",926774,134536
"134012","SI",946470,141476
"134013","SI",945476,140365
"134014","SI",930791,136166
"134015","SI",932378,144190
"134016","SI",936013,143723
"134017","SI",918108,125411
"134018","SI",952892,149065
"134019","SI",949539,162965
"134020","SI",932739,134447
"134021","SI",932650,136007
"134022","SI",956730,144720
"134023","SI",947423,146010
"134024","SI",940279,168453
"134025","SI",940191,139223
"134026","SI",959882,150916
"134027","SI",939971,142764
"134028","SI",941306,135672
"134029","SI",933690,143969
"134030","SI",949183,160310
"134031","SI",937904,133430
"134032","SI",940002,137833
"134033","SI",964356,163066
"134034","SI",942778,137823
"134035","SI",949484,164750
"134036","SI",943949,142372
"134037","SI",938047,135546
"134038","SI",926481,129694
"134039","SI",953811,168658
"134040","SI",961585,155286
"134041","SI",958733,171925
"134042","SI",963364,162100
"134043","SI",960793,161538
"134044","SI",940771,144013
"134045","SI",937574,138046
"134046","SI",959987,161298
"134047","SI",939929,131841
"134048","SI",938284,169247
"134049","SI",950443,171004
"134050","SI",950439,142286
"134051","SI",966244,161067
"134052","SI",960129,163802
"134053","SI",936430,139092
"134054","SI",947789,141624
"134055","SI",965201,162091
"134056","SI",943826,141051
"134057","SI",947185,167060
"134058","SI",948034,163601
"134059","SI",962711,163100
"134060","SI",956200,150065
"134061","SI",950618,145535
"134062","SI",939911,164789
"134063","SI",946859,169373
"134064","SI",964655,161351
"134065","SI",953435,148196
"134066","SI",945675,158957
"134067","SI",964102,165564
"134068","SI",960458,161912
"134069","SI",945900,139506
"134070","SI",961129,149536
"134071","SI",947571,164733
"134072","SI",957576,154210
"134073","SI",956996,150783
"134074","SI",949275,168572
"134075","SI",949325,171121
"134076","SI",933247,136818
"134077","SI",942132,169946
"134078","SI",949630,169748
"134079","SI",932772,141938
"134080","SI",946626,141308
"134081","SI",946324,157821
"134082","SI",941803,153120
"134083","SI",950675,147543
"134084","SI",962960,170421
"134085","SI",932513,143954
"134086","SI",962934,161206
"134087","SI",961121,160958
"134088","SI",962400,158563
"134089","SI",939988,171011
"134090","SI",935079,141505
"134091","SI",955883,169090
"134092","SI",955550,150567
"134093","SI",946423,148249
"134094","SI",929247,132286
"134095","SI",960091,155072
"134096","SI",940931,143368
"134097","SI",940917,144165
"134098","SI",948153,158807
"134099","SI",955887,144687
"134100","SI",960946,167990
"134101","SI",931374,155411
"134102","SI",950162,148872
"134103","SI",943708,144272
"134104","SI",918968,126267
"134105","SI",953117,171509
"134106","SI",939879,164407
"134107","SI",953675,166209
"134108","SI",944646,141641
"134109","SI",940687,136335
"134110","SI",949764,149526
"134111","SI",936408,137709
"134112","SI",928669,134883
"134113","SI",954612,162872
"134114","SI",940277,139284
"134115","SI",955260,148569
"134116","SI",939868,133297
"134117","SI",943008,153176
"134118","SI",944658,167204
"134119","SI",960665,160800
"134120","SI",946879,164545
"134121","SI",949297,157419
"134122","SI",962110,161371
"134123","SI",947241,140849
"134124","SI",938220,140945
"134125","SI",928079,126903
"134126","SI",923115,134459
"134127","SI",947642,148802
"134128","SI",965618,161417
"134129","SI",938538,155737
"134130","SI",946984,164759
"134131","SI",965925,157854
"134132","SI",939236,160632
"134133","SI",946329,157953
"134134","SI",955505,148966
"134135","SI",954774,151380
"134136","SI",945312,159177
"134137","SI",938547,168868
"134138","SI",933124,135797
"134139","SI",961752,173642
"134140","SI",941663,136034
"134141","SI",931052,138026
"134142","SI",950377,141932
"134143","SI",952094,164290
"134144","SI",935276,143599
"134145","SI",924398,130625
